Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
6972,2018-04-28,14:09:58,5.0,56473,Male,Web,Member,Running Shoes,Fashion,224.0,1.0,0.5,135.0,13.5,High,credit_card,15
6973,2018-06-27,0:07:38,5.0,20134,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.4,116.0,11.6,Medium,credit_card,16
6974,2018-07-30,23:54:48,10.0,36966,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,17
6975,2018-09-25,10:09:20,4.0,41985,Male,Web,Member,Titak watch,Fashion,228.0,3.0,0.5,113.8,11.4,High,money_order,18
6976,2018-04-24,15:58:19,1.0,40607,Male,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.5,77.4,7.7,High,credit_card,19
6977,2018-03-13,20:05:31,10.0,24702,Male,Web,Member,T - Shirts,Fashion,248.0,2.0,0.5,153.1,15.3,High,credit_card,20
6978,2018-04-10,11:24:12,4.0,48543,Male,Web,Member,Shirts,Fashion,196.0,5.0,0.4,96.4,9.6,High,credit_card,10
6979,2018-06-17,14:03:33,3.0,36051,Male,Web,Member,Jeans,Fashion,218.0,1.0,0.4,120.6,12.1,Medium,credit_card,11
6980,2018-02-25,9:34:02,3.0,22827,Male,Web,Member,Suits,Fashion,109.0,2.0,0.4,24.6,2.5,High,credit_card,12
6981,2018-01-08,10:33:01,8.0,13651,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.5,0.8,0.1,Medium,money_order,13
6982,2018-09-26,21:31:32,9.0,50604,Male,Web,Member,Casula Shoes,Fashion,122.0,3.0,0.5,23.7,2.4,Medium,credit_card,14
6983,2018-06-28,17:56:18,8.0,42242,Male,Web,Member,Running Shoes,Fashion,224.0,2.0,0.4,126.1,12.6,Medium,credit_card,15
6984,2018-10-13,21:26:38,7.0,11631,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.5,90.4,9.0,Medium,credit_card,16
6985,2018-12-05,9:16:43,10.0,39919,Male,Web,Member,Sneakers,Fashion,62.0,2.0,0.4,31.0,3.1,High,money_order,17
6986,2018-05-01,11:42:22,1.0,12191,Male,Web,Member,Titak watch,Fashion,228.0,5.0,0.4,125.2,12.5,Medium,credit_card,18
6987,2018-09-25,7:27:40,5.0,23634,Male,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.4,72.6,7.3,High,credit_card,19
6988,2018-05-16,17:01:17,2.0,48097,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.5,160.6,16.1,Medium,credit_card,20
6989,2018-10-26,14:01:39,5.0,53691,Female,Web,Member,Shirts,Fashion,196.0,3.0,0.4,92.5,9.2,Medium,credit_card,10
6990,2018-08-04,13:52:54,7.0,26778,Male,Web,Member,Jeans,Fashion,218.0,3.0,0.5,118.4,11.8,Medium,money_order,11
6991,2018-01-21,17:12:48,5.0,40303,Male,Web,Member,Suits,Fashion,109.0,1.0,0.5,15.9,1.6,Medium,credit_card,12
6992,2018-04-29,19:15:51,7.0,54783,Male,Web,Member,Sports Wear,Fashion,85.0,3.0,0.5,2.5,0.2,Medium,credit_card,13
6993,2018-10-18,16:09:17,4.0,17651,Male,Web,Member,Casula Shoes,Fashion,122.0,5.0,0.5,11.5,1.2,High,credit_card,14
6994,2018-09-04,18:40:10,10.0,34886,Male,Web,Member,Running Shoes,Fashion,224.0,2.0,0.5,139.5,14.0,High,money_order,15
6995,2018-07-05,17:02:28,4.0,56789,Male,Web,Member,Formal Shoes,Fashion,213.0,2.0,0.4,124.5,12.4,High,money_order,16
6996,2018-05-10,21:31:45,7.0,49015,Male,Web,Member,Sneakers,Fashion,62.0,2.0,0.4,31.0,3.1,High,credit_card,17
6997,2018-08-03,15:30:09,10.0,55443,Male,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,111.5,11.2,High,money_order,18
6998,2018-11-02,20:53:28,4.0,37207,Female,Web,Member,Fossil Watch,Fashion,159.0,3.0,0.5,74.2,7.4,High,credit_card,19
6999,2018-11-19,17:37:48,1.0,46712,Male,Web,Member,T - Shirts,Fashion,248.0,1.0,0.5,118.4,11.8,Medium,credit_card,20
7000,2018-12-30,16:21:51,4.0,23695,Male,Web,Member,Shirts,Fashion,196.0,2.0,0.5,96.4,9.6,High,credit_card,10
7001,2018-08-12,10:18:49,10.0,48216,Male,Web,Member,Jeans,Fashion,218.0,3.0,0.5,131.5,13.1,Medium,money_order,11
7002,2018-07-08,18:58:14,1.0,45630,Male,Web,Member,Suits,Fashion,109.0,1.0,0.5,27.9,2.8,High,e_wallet,12
7003,2018-03-04,23:06:51,5.0,36375,Female,Web,Member,Sports Wear,Fashion,85.0,5.0,0.4,17.0,1.7,High,credit_card,13
7004,2018-09-21,22:09:47,3.0,12501,Male,Web,Member,Casula Shoes,Fashion,122.0,3.0,0.5,31.0,3.1,Medium,credit_card,14
7005,2018-03-02,19:08:57,3.0,30444,Male,Web,Guest,Running Shoes,Fashion,224.0,2.0,0.5,139.5,14.0,Medium,money_order,15
7006,2018-09-22,12:41:34,5.0,36787,Male,Web,Member,Formal Shoes,Fashion,213.0,2.0,0.5,120.2,12.0,Medium,credit_card,16
7007,2018-08-13,23:35:35,2.0,47054,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.5,15.5,1.6,High,credit_card,17
7008,2018-05-15,15:41:46,10.0,35551,Male,Web,Member,Titak watch,Fashion,228.0,2.0,0.5,143.4,14.3,Medium,e_wallet,18
7009,2018-10-26,20:30:14,2.0,56101,Male,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.5,69.5,6.9,High,credit_card,19
7010,2018-12-12,14:56:48,4.0,38962,Female,Web,Member,T - Shirts,Fashion,248.0,2.0,0.4,158.1,15.8,Medium,credit_card,20
7011,2018-12-16,9:05:28,9.0,26272,Male,Web,Member,Shirts,Fashion,196.0,1.0,0.5,76.8,7.7,Medium,credit_card,10
7012,2018-09-28,17:01:03,2.0,53687,Male,Web,Member,Jeans,Fashion,218.0,1.0,0.4,133.6,13.4,Medium,credit_card,11
7013,2018-06-29,12:24:04,10.0,45009,Male,Web,Member,Suits,Fashion,109.0,3.0,0.4,22.5,2.2,Medium,money_order,12
7014,2018-05-21,8:18:52,2.0,31280,Male,Web,Member,Sports Wear,Fashion,85.0,5.0,0.5,17.0,1.7,High,money_order,13
7015,2018-04-19,10:31:56,6.0,44142,Female,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.5,29.8,3.0,High,credit_card,14
7016,2018-12-12,9:39:27,9.0,35937,Female,Web,Member,Running Shoes,Fashion,224.0,3.0,0.5,110.4,11.0,High,money_order,15
7017,2018-06-23,15:30:40,7.0,52342,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.4,116.0,11.6,Medium,credit_card,16
7018,2018-09-05,20:21:32,10.0,43797,Male,Web,Member,Sneakers,Fashion,62.0,3.0,0.5,20.7,2.1,High,credit_card,17
7019,2018-05-07,14:30:08,1.0,10656,Male,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,138.9,13.9,Medium,money_order,18
7020,2018-06-30,12:20:01,8.0,48698,Male,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.5,69.5,6.9,High,money_order,19
7021,2018-07-17,14:41:06,1.0,49803,Male,Web,Member,T - Shirts,Fashion,248.0,1.0,0.4,148.2,14.8,High,credit_card,20
7022,2018-03-15,12:33:18,8.0,13854,Male,Web,Member,Shirts,Fashion,196.0,3.0,0.5,110.1,11.0,High,credit_card,10
7023,2018-09-26,10:48:06,10.0,39860,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.5,116.2,11.6,Medium,credit_card,11
7024,2018-10-09,14:04:31,6.0,23310,Male,Web,Member,Suits,Fashion,109.0,5.0,0.4,7.2,0.7,Medium,money_order,12
7025,2018-06-11,21:09:45,8.0,36362,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.5,0.8,0.1,High,credit_card,13
7026,2018-07-21,12:17:26,9.0,45335,Male,Web,Member,Casula Shoes,Fashion,122.0,5.0,0.5,11.5,1.2,High,credit_card,14
7027,2018-02-22,23:26:12,7.0,24367,Male,Web,Member,Running Shoes,Fashion,224.0,1.0,0.5,132.8,13.3,High,credit_card,15
7028,2018-10-14,21:10:57,4.0,50292,Male,Web,Member,Formal Shoes,Fashion,213.0,5.0,0.5,79.8,8.0,Medium,e_wallet,16
7029,2018-06-26,14:22:27,4.0,56980,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.5,62.0,6.2,High,credit_card,17
7030,2018-07-02,16:44:43,4.0,54155,Female,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,138.9,13.9,High,credit_card,18
7031,2018-12-21,17:15:38,7.0,30597,Male,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.4,53.6,5.4,High,credit_card,19
7032,2018-12-04,12:49:38,10.0,25181,Male,Web,Member,T - Shirts,Fashion,248.0,1.0,0.4,158.1,15.8,Critical,e_wallet,20
7033,2018-10-18,11:00:03,2.0,51379,Female,Web,Member,Shirts,Fashion,196.0,1.0,0.5,76.8,7.7,High,debit_card,10
7034,2018-12-30,15:01:43,4.0,25682,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.4,120.6,12.1,Medium,money_order,11
7035,2018-08-23,10:49:24,8.0,37855,Male,Web,Member,Suits,Fashion,109.0,1.0,0.5,23.6,2.4,Medium,credit_card,12
7036,2018-08-05,11:09:50,8.0,27534,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.5,2.5,0.2,Medium,credit_card,13
7037,2018-12-12,15:51:19,10.0,13785,Female,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.5,39.6,4.0,High,money_order,14
7038,2018-11-28,13:46:10,7.0,44251,Male,Web,Member,Running Shoes,Fashion,224.0,3.0,0.5,123.8,12.4,Medium,credit_card,15
7039,2018-12-22,11:40:21,1.0,43572,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.5,90.4,9.0,Medium,credit_card,16
7040,2018-03-13,11:58:29,9.0,22577,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.5,62.0,6.2,Critical,money_order,17
7041,2018-11-10,10:41:54,10.0,17482,Female,Web,Member,Titak watch,Fashion,228.0,2.0,0.5,134.3,13.4,Critical,credit_card,18
7042,2018-11-16,23:23:48,6.0,14889,Female,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.5,59.9,6.0,High,credit_card,19
7043,2018-10-14,21:18:03,5.0,33460,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.4,153.1,15.3,Critical,credit_card,20
7044,2018-01-10,7:03:07,4.0,37705,Male,Web,Member,Shirts,Fashion,196.0,2.0,0.4,100.3,10.0,Critical,credit_card,10
7045,2018-11-10,21:34:11,5.0,42980,Male,Web,Member,Jeans,Fashion,218.0,5.0,0.4,94.4,9.4,Medium,credit_card,11
7046,2018-10-11,9:33:54,8.0,11195,Female,Web,Member,Suits,Fashion,109.0,3.0,0.5,12.7,1.3,Medium,credit_card,12
7047,2018-07-13,10:33:48,1.0,56961,Male,Web,Member,Sports Wear,Fashion,85.0,3.0,0.5,2.5,0.2,High,credit_card,13
7048,2018-11-09,22:31:12,10.0,36851,Female,Web,Member,Casula Shoes,Fashion,122.0,1.0,0.5,27.4,2.7,Critical,credit_card,14
7049,2018-09-26,11:23:03,8.0,47863,Female,Web,Member,Running Shoes,Fashion,224.0,1.0,0.4,126.1,12.6,Medium,credit_card,15
7050,2018-10-05,20:26:51,5.0,44957,Female,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.5,126.6,12.7,High,credit_card,16
7051,2018-11-09,20:09:55,5.0,56991,Male,Web,Member,Sneakers,Fashion,62.0,5.0,0.4,12.4,1.2,High,credit_card,17
7052,2018-09-19,20:52:31,4.0,24071,Female,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,143.4,14.3,Medium,credit_card,18
7053,2018-08-19,16:33:05,7.0,18062,Female,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.5,63.1,6.3,High,credit_card,19
7054,2018-07-17,20:27:32,3.0,54943,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.4,153.1,15.3,Medium,credit_card,20
7055,2018-05-15,21:41:59,7.0,12961,Male,Web,Member,Shirts,Fashion,196.0,3.0,0.4,92.5,9.2,High,credit_card,10
7056,2018-02-26,17:05:47,1.0,38786,Female,Web,Member,Jeans,Fashion,218.0,3.0,0.4,111.8,11.2,Critical,money_order,11
7057,2018-07-24,22:27:24,10.0,34727,Male,Web,Member,Suits,Fashion,109.0,2.0,0.5,26.8,2.7,Critical,credit_card,12
7058,2018-03-27,18:34:29,8.0,36752,Male,Web,Member,Sports Wear,Fashion,85.0,3.0,0.4,28.3,2.8,Medium,credit_card,13
7059,2018-04-24,0:27:59,3.0,20027,Male,Web,Member,Casula Shoes,Fashion,122.0,3.0,0.4,27.4,2.7,High,credit_card,14
7060,2018-05-14,9:22:27,2.0,55760,Male,Web,Member,Running Shoes,Fashion,224.0,3.0,0.5,137.3,13.7,Medium,credit_card,15
7061,2018-02-09,18:31:38,10.0,46743,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.4,98.9,9.9,High,credit_card,16
7062,2018-10-06,8:06:18,3.0,12336,Female,Web,Member,Sneakers,Fashion,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,17
7063,2018-07-25,21:00:11,4.0,24966,Male,Web,Member,Titak watch,Fashion,228.0,5.0,0.5,113.8,11.4,High,credit_card,18
7064,2018-11-20,12:22:14,5.0,56236,Male,Web,Guest,Fossil Watch,Fashion,159.0,1.0,0.4,75.8,7.6,Critical,credit_card,19
7065,2018-09-24,13:31:19,2.0,57233,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.5,130.8,13.1,High,e_wallet,20
7066,2018-08-06,13:29:00,2.0,26112,Male,Web,Member,Shirts,Fashion,196.0,1.0,0.4,112.1,11.2,High,credit_card,10
7067,2018-12-23,20:43:35,7.0,43238,Male,Web,Member,Jeans,Fashion,218.0,3.0,0.5,118.4,11.8,Medium,money_order,11
7068,2018-07-29,18:17:11,3.0,31129,Male,Web,Member,Suits,Fashion,109.0,2.0,0.4,24.6,2.5,Critical,credit_card,12
7069,2018-12-18,8:29:05,9.0,46565,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.5,2.5,0.2,High,money_order,13
7070,2018-07-06,14:15:06,10.0,43346,Male,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.4,32.2,3.2,High,credit_card,14
7071,2018-05-29,22:38:17,6.0,20067,Female,Web,Member,Running Shoes,Fashion,224.0,2.0,0.5,130.6,13.1,Critical,credit_card,15
7072,2018-06-14,20:14:00,8.0,12202,Male,Web,Member,Formal Shoes,Fashion,213.0,5.0,0.5,101.1,10.1,Medium,credit_card,16
7073,2018-10-08,9:43:47,10.0,15555,Female,Web,Member,Sneakers,Fashion,62.0,3.0,0.4,20.7,2.1,High,credit_card,17
7074,2018-04-22,21:22:11,6.0,50630,Male,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,143.4,14.3,Medium,credit_card,18
7075,2018-07-03,20:43:12,4.0,49347,Male,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.5,47.2,4.7,Critical,credit_card,19
7076,2018-08-12,13:16:37,1.0,58577,Male,Web,Member,T - Shirts,Fashion,248.0,1.0,0.4,158.1,15.8,High,credit_card,20
7077,2018-07-23,12:33:47,4.0,50085,Male,Web,Member,Shirts,Fashion,196.0,1.0,0.5,106.2,10.6,Medium,credit_card,10
7078,2018-09-19,17:13:11,8.0,14031,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.5,133.6,13.4,High,credit_card,11
7079,2018-01-10,11:34:06,10.0,58474,Male,Web,Member,Suits,Fashion,109.0,5.0,0.4,18.1,1.8,Medium,credit_card,12
7080,2018-05-14,22:04:30,1.0,53054,Female,Web,Member,Sports Wear,Fashion,85.0,2.0,0.5,3.3,0.3,Critical,money_order,13
7081,2018-09-26,9:48:57,4.0,36581,Male,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.5,29.8,3.0,Medium,money_order,14
7082,2018-12-07,22:46:32,9.0,19728,Male,Web,Member,Running Shoes,Fashion,224.0,1.0,0.4,126.1,12.6,High,debit_card,15
7083,2018-10-22,19:57:24,4.0,54064,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.4,128.7,12.9,High,credit_card,16
7084,2018-07-03,17:28:51,8.0,24316,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.4,15.5,1.6,Medium,money_order,17
7085,2018-11-10,13:43:58,6.0,35545,Male,Web,Member,Titak watch,Fashion,228.0,2.0,0.5,134.3,13.4,High,credit_card,18
7086,2018-07-03,13:09:58,4.0,29708,Male,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.4,75.8,7.6,Critical,money_order,19
7087,2018-12-26,7:51:24,2.0,34919,Female,Web,Member,T - Shirts,Fashion,248.0,5.0,0.5,130.8,13.1,Critical,credit_card,20
7088,2018-10-20,8:51:27,5.0,46120,Male,Web,Member,Shirts,Fashion,196.0,2.0,0.5,104.2,10.4,Medium,credit_card,10
7089,2018-09-09,20:09:29,9.0,24365,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.5,133.6,13.4,High,credit_card,11
7090,2018-08-16,15:41:12,10.0,30172,Male,Web,Member,Suits,Fashion,109.0,1.0,0.5,27.9,2.8,Medium,credit_card,12
7091,2018-09-15,13:28:28,10.0,14994,Male,Web,Member,Sports Wear,Fashion,85.0,5.0,0.5,17.0,1.7,High,credit_card,13
7092,2018-02-12,21:46:02,2.0,19622,Male,Web,Member,Casula Shoes,Fashion,122.0,1.0,0.4,32.2,3.2,Medium,money_order,14
7093,2018-03-24,14:21:22,6.0,21913,Male,Web,Member,Running Shoes,Fashion,224.0,5.0,0.4,121.6,12.2,Critical,credit_card,15
7094,2018-09-24,10:12:44,6.0,12520,Male,Web,Member,Formal Shoes,Fashion,213.0,5.0,0.4,111.7,11.2,Medium,credit_card,16
7095,2018-01-16,18:18:55,1.0,40569,Female,Web,Member,Sneakers,Fashion,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,17
7096,2018-05-02,18:41:06,2.0,19307,Male,Web,Member,Titak watch,Fashion,228.0,1.0,0.5,145.7,14.6,Medium,credit_card,18
7097,2018-10-20,16:55:30,3.0,24253,Male,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.4,66.3,6.6,Critical,credit_card,19
7098,2018-11-11,17:13:35,3.0,43358,Male,Web,Member,T - Shirts,Fashion,248.0,5.0,0.5,155.6,15.6,Medium,credit_card,20
7099,2018-07-16,20:48:51,8.0,12102,Male,Web,Member,Shirts,Fashion,196.0,5.0,0.4,76.8,7.7,Medium,credit_card,10
7100,2018-02-13,14:55:27,3.0,48898,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.4,129.3,12.9,High,credit_card,11
7101,2018-06-19,21:00:08,1.0,49907,Male,Web,Member,Suits,Fashion,109.0,2.0,0.5,18.1,1.8,High,credit_card,12
7102,2018-12-16,19:16:56,4.0,43892,Female,Web,Member,Sports Wear,Fashion,85.0,1.0,0.4,21.3,2.1,Medium,e_wallet,13
7103,2018-11-19,13:21:34,4.0,23292,Male,Web,Member,Casula Shoes,Fashion,122.0,5.0,0.5,23.7,2.4,High,credit_card,14
7104,2018-04-24,7:56:56,9.0,36924,Male,Web,Member,Running Shoes,Fashion,224.0,1.0,0.5,117.1,11.7,High,money_order,15
7105,2018-10-01,12:58:16,6.0,45750,Male,Web,Member,Formal Shoes,Fashion,213.0,2.0,0.5,111.7,11.2,High,credit_card,16
7106,2018-07-27,9:31:23,8.0,23935,Male,Web,Member,Sneakers,Fashion,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,17
7107,2018-06-27,19:58:43,2.0,38326,Male,Web,Member,Titak watch,Fashion,228.0,3.0,0.4,120.6,12.1,High,credit_card,18
7108,2018-05-01,17:05:02,2.0,53130,Female,Web,Member,Fossil Watch,Fashion,159.0,5.0,0.5,39.3,3.9,High,credit_card,19
7109,2018-10-14,11:59:31,6.0,36583,Male,Web,Member,T - Shirts,Fashion,248.0,1.0,0.5,158.1,15.8,Medium,credit_card,20
7110,2018-10-30,12:20:48,5.0,28347,Female,Web,Member,Shirts,Fashion,196.0,1.0,0.5,106.2,10.6,Medium,money_order,10
7111,2018-05-21,13:21:15,3.0,58017,Female,Web,Member,Jeans,Fashion,218.0,1.0,0.4,133.6,13.4,Medium,credit_card,11
7112,2018-08-11,21:38:24,4.0,22516,Male,Web,Member,Suits,Fashion,109.0,3.0,0.4,22.5,2.2,Medium,money_order,12
7113,2018-11-23,20:27:42,3.0,15587,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.4,1.6,0.2,Medium,credit_card,13
7114,2018-10-27,13:12:12,3.0,17896,Male,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.5,29.8,3.0,High,credit_card,14
7115,2018-08-15,17:42:18,1.0,46749,Male,Web,Member,Running Shoes,Fashion,224.0,1.0,0.5,135.0,13.5,Medium,credit_card,15
7116,2018-08-07,19:31:22,1.0,25551,Male,Web,Member,Formal Shoes,Fashion,213.0,3.0,0.5,126.6,12.7,Medium,credit_card,16
7117,2018-03-02,17:41:43,9.0,35381,Male,Web,Member,Sneakers,Fashion,62.0,2.0,0.4,31.0,3.1,Medium,money_order,17
7118,2018-03-03,16:57:47,6.0,15977,Male,Web,Guest,Titak watch,Fashion,228.0,1.0,0.5,102.4,10.2,High,credit_card,18
7119,2018-04-11,0:45:49,8.0,46775,Male,Web,Member,Fossil Watch,Fashion,159.0,5.0,0.4,47.2,4.7,High,credit_card,19
7120,2018-01-23,22:40:41,8.0,20958,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.5,130.8,13.1,High,credit_card,20
7121,2018-06-22,21:34:59,6.0,17652,Male,Web,Member,Shirts,Fashion,196.0,5.0,0.5,67.0,6.7,High,credit_card,10
7122,2018-10-22,15:56:33,1.0,10786,Male,Web,Member,Jeans,Fashion,218.0,2.0,0.4,129.3,12.9,High,credit_card,11
7123,2018-11-24,10:08:04,3.0,50621,Male,Web,Guest,Suits,Fashion,109.0,1.0,0.4,26.8,2.7,Critical,credit_card,12
7124,2018-03-05,10:11:21,10.0,59341,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.5,1.6,0.2,High,credit_card,13
7125,2018-05-17,16:05:12,9.0,56887,Male,Web,Member,Casula Shoes,Fashion,122.0,2.0,0.5,39.6,4.0,Medium,credit_card,14
7126,2018-07-25,12:53:12,7.0,30073,Male,Web,Member,Running Shoes,Fashion,224.0,2.0,0.5,130.6,13.1,Medium,credit_card,15
7127,2018-06-11,0:40:46,1.0,17632,Female,Web,Member,Formal Shoes,Fashion,213.0,5.0,0.5,101.1,10.1,High,credit_card,16
7128,2018-07-07,15:51:50,9.0,33479,Male,Web,Member,Sneakers,Fashion,62.0,5.0,0.4,12.4,1.2,Medium,money_order,17
7129,2018-12-24,18:42:35,1.0,37057,Male,Web,Member,Titak watch,Fashion,228.0,5.0,0.5,91.0,9.1,Medium,credit_card,18
7130,2018-06-23,11:51:03,7.0,39132,Male,Web,Member,Fossil Watch,Fashion,159.0,2.0,0.5,63.1,6.3,High,credit_card,19
7131,2018-05-13,1:36:43,10.0,20472,Male,Web,Member,T - Shirts,Fashion,248.0,3.0,0.4,138.2,13.8,High,credit_card,20
7132,2018-09-19,22:05:52,4.0,27318,Male,Web,Member,Shirts,Fashion,196.0,5.0,0.4,76.8,7.7,Medium,credit_card,10
7133,2018-07-26,0:27:02,5.0,37745,Male,Web,Member,Jeans,Fashion,218.0,1.0,0.4,129.3,12.9,High,credit_card,11
7134,2018-05-18,12:25:56,4.0,33567,Male,Web,Member,Suits,Fashion,109.0,2.0,0.5,26.8,2.7,Critical,credit_card,12
7135,2018-07-19,13:12:38,9.0,48078,Male,Web,Member,Sports Wear,Fashion,85.0,1.0,0.4,21.3,2.1,Critical,credit_card,13
7136,2018-02-18,20:48:19,5.0,42461,Male,Web,Member,Casula Shoes,Fashion,122.0,1.0,0.5,35.9,3.6,Medium,credit_card,14
7137,2018-10-24,14:01:23,2.0,47946,Male,Web,Member,Running Shoes,Fashion,224.0,3.0,0.4,117.1,11.7,Medium,credit_card,15
7138,2018-07-28,22:43:54,3.0,45829,Male,Web,Member,Formal Shoes,Fashion,213.0,3.0,0.4,120.2,12.0,Medium,credit_card,16
7139,2018-07-03,19:24:45,3.0,32601,Male,Web,Member,Sneakers,Fashion,62.0,5.0,0.4,12.4,1.2,High,money_order,17
7140,2018-07-12,22:59:12,2.0,50953,Male,Web,Member,Titak watch,Fashion,228.0,1.0,0.4,143.4,14.3,Critical,credit_card,18
7141,2018-03-22,17:09:19,8.0,26653,Male,Web,Member,Fossil Watch,Fashion,159.0,3.0,0.4,59.9,6.0,Medium,credit_card,19
7142,2018-08-08,18:56:04,9.0,26478,Male,Web,Member,T - Shirts,Fashion,248.0,2.0,0.4,158.1,15.8,High,credit_card,20
7143,2018-05-09,9:11:51,2.0,57263,Male,Web,Member,Shirts,Fashion,196.0,5.0,0.5,67.0,6.7,High,money_order,10
7144,2018-10-24,16:33:35,5.0,37078,Female,Web,Member,Jeans,Fashion,218.0,5.0,0.5,127.1,12.7,Medium,e_wallet,11
7145,2018-06-20,23:56:19,7.0,24913,Male,Web,Member,Suits,Fashion,109.0,1.0,0.4,20.3,2.0,High,credit_card,12
7146,2018-11-30,14:09:58,7.0,36953,Male,Web,Member,Sports Wear,Fashion,85.0,5.0,0.5,17.0,1.7,High,credit_card,13
7147,2018-10-12,21:41:42,1.0,11073,Female,Web,Member,Casula Shoes,Fashion,122.0,3.0,0.4,27.4,2.7,High,credit_card,14
7148,2018-07-28,22:34:20,6.0,20122,Male,Web,Member,Running Shoes,Fashion,224.0,5.0,0.5,110.4,11.0,High,credit_card,15
7149,2018-10-05,11:38:20,6.0,39800,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.5,122.4,12.2,Medium,credit_card,16
7150,2018-10-08,11:22:55,4.0,38077,Male,Web,Member,Sneakers,Fashion,62.0,1.0,0.5,62.0,6.2,Medium,money_order,17
7151,2018-09-02,19:35:17,7.0,52439,Male,Web,Member,Titak watch,Fashion,228.0,3.0,0.4,134.3,13.4,Medium,credit_card,18
7152,2018-08-04,19:18:45,5.0,30359,Male,Web,Member,Fossil Watch,Fashion,159.0,1.0,0.4,72.6,7.3,Medium,credit_card,19
7153,2018-06-07,0:12:45,7.0,47314,Female,Web,Member,T - Shirts,Fashion,248.0,5.0,0.5,106.0,10.6,Medium,credit_card,20
7154,2018-07-12,10:38:07,2.0,42191,Female,Web,Guest,Shirts,Fashion,196.0,1.0,0.5,114.0,11.4,Medium,credit_card,10
7155,2018-02-10,16:28:07,6.0,44206,Male,Web,Member,Jeans,Fashion,218.0,3.0,0.4,111.8,11.2,High,money_order,11
7156,2018-09-13,12:07:23,8.0,43246,Male,Web,Member,Suits,Fashion,109.0,3.0,0.4,15.9,1.6,Medium,credit_card,12
7157,2018-05-15,10:54:37,5.0,22285,Male,Web,Member,Sports Wear,Fashion,85.0,3.0,0.4,28.3,2.8,Critical,credit_card,13
7158,2018-09-09,9:52:05,6.0,34319,Female,Web,Member,Casula Shoes,Fashion,122.0,1.0,0.5,27.4,2.7,Medium,debit_card,14
7159,2018-09-23,0:17:47,5.0,55352,Male,Web,Member,Running Shoes,Fashion,224.0,2.0,0.4,126.1,12.6,Medium,credit_card,15
7160,2018-09-21,8:18:07,9.0,40296,Male,Web,Member,Formal Shoes,Fashion,213.0,1.0,0.4,124.5,12.4,High,credit_card,16
